0.001,0.07562901663197055,-0.056030597069172,-0.03124377843790354,-0.12152425165562475,-0.05576293244262541,-0.031052019872174166,-0.05468133496759005,-0.8654576602753145,-0.3746098935272665,-0.05468133496759005,-0.8618996044467047,-0.37251817356595973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100799275907271,-0.013004218638123233,-0.0032811383857626886,-0.1053468994991954,-0.012842299232904975,-0.0032491259600750666,0.08465885379492455,-0.16801878564623965,-0.035705235083067076,-0.08709264139759121,-0.16727186158510968,-0.03558235661267862
0.002,0.07562901663197055,-0.056030597069172,-0.03124377843790354,-0.12152425165562475,-0.05576293244262541,-0.031052019872174166,-0.05468133496759005,-0.8654576602753145,-0.3746098935272665,-0.05468133496759005,-0.8618996044467047,-0.37251817356595973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100799275907271,-0.013004218638123233,-0.0032811383857626886,-0.1053468994991954,-0.012842299232904975,-0.0032491259600750666,0.08465885379492455,-0.16801878564623965,-0.035705235083067076,-0.08709264139759121,-0.16727186158510968,-0.03558235661267862
0.003,0.07562901663197055,-0.056030597069172,-0.03124377843790354,-0.12152425165562475,-0.05576293244262541,-0.031052019872174166,-0.05468133496759005,-0.8654576602753145,-0.3746098935272665,-0.05468133496759005,-0.8618996044467047,-0.37251817356595973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100799275907271,-0.013004218638123233,-0.0032811383857626886,-0.1053468994991954,-0.012842299232904975,-0.0032491259600750666,0.08465885379492455,-0.16801878564623965,-0.035705235083067076,-0.08709264139759121,-0.16727186158510968,-0.03558235661267862
0.004,0.07562901663197055,-0.056030597069172,-0.03124377843790354,-0.12152425165562475,-0.05576293244262541,-0.031052019872174166,-0.05468133496759005,-0.8654576602753145,-0.3746098935272665,-0.05468133496759005,-0.8618996044467047,-0.37251817356595973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100799275907271,-0.013004218638123233,-0.0032811383857626886,-0.1053468994991954,-0.012842299232904975,-0.0032491259600750666,0.08465885379492455,-0.16801878564623965,-0.035705235083067076,-0.08709264139759121,-0.16727186158510968,-0.03558235661267862
0.005,0.07562901663197055,-0.056030597069172,-0.03124377843790354,-0.12152425165562475,-0.05576293244262541,-0.031052019872174166,-0.05468133496759005,-0.8654576602753145,-0.3746098935272665,-0.05468133496759005,-0.8618996044467047,-0.37251817356595973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100799275907271,-0.013004218638123233,-0.0032811383857626886,-0.1053468994991954,-0.012842299232904975,-0.0032491259600750666,0.08465885379492455,-0.16801878564623965,-0.035705235083067076,-0.08709264139759121,-0.16727186158510968,-0.03558235661267862
0.006,0.07562901663197055,-0.056030597069172,-0.03124377843790354,-0.12152425165562475,-0.05576293244262541,-0.031052019872174166,-0.05468133496759005,-0.8654576602753145,-0.3746098935272665,-0.05468133496759005,-0.8618996044467047,-0.37251817356595973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100799275907271,-0.013004218638123233,-0.0032811383857626886,-0.1053468994991954,-0.012842299232904975,-0.0032491259600750666,0.08465885379492455,-0.16801878564623965,-0.035705235083067076,-0.08709264139759121,-0.16727186158510968,-0.03558235661267862
0.007,0.07562901663197055,-0.056030597069172,-0.03124377843790354,-0.12152425165562475,-0.05576293244262541,-0.031052019872174166,-0.05468133496759005,-0.8654576602753145,-0.3746098935272665,-0.05468133496759005,-0.8618996044467047,-0.37251817356595973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100799275907271,-0.013004218638123233,-0.0032811383857626886,-0.1053468994991954,-0.012842299232904975,-0.0032491259600750666,0.08465885379492455,-0.16801878564623965,-0.035705235083067076,-0.08709264139759121,-0.16727186158510968,-0.03558235661267862
0.008,0.07562901663197055,-0.056030597069172,-0.03124377843790354,-0.12152425165562475,-0.05576293244262541,-0.031052019872174166,-0.05468133496759005,-0.8654576602753145,-0.3746098935272665,-0.05468133496759005,-0.8618996044467047,-0.37251817356595973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100799275907271,-0.013004218638123233,-0.0032811383857626886,-0.1053468994991954,-0.012842299232904975,-0.0032491259600750666,0.08465885379492455,-0.16801878564623965,-0.035705235083067076,-0.08709264139759121,-0.16727186158510968,-0.03558235661267862
0.009,0.07562901663197055,-0.056030597069172,-0.03124377843790354,-0.12152425165562475,-0.05576293244262541,-0.031052019872174166,-0.05468133496759005,-0.8654576602753145,-0.3746098935272665,-0.05468133496759005,-0.8618996044467047,-0.37251817356595973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100799275907271,-0.013004218638123233,-0.0032811383857626886,-0.1053468994991954,-0.012842299232904975,-0.0032491259600750666,0.08465885379492455,-0.16801878564623965,-0.035705235083067076,-0.08709264139759121,-0.16727186158510968,-0.03558235661267862
0.01,0.07562901663197055,-0.056030597069172,-0.03124377843790354,-0.12152425165562475,-0.05576293244262541,-0.031052019872174166,-0.05468133496759005,-0.8654576602753145,-0.3746098935272665,-0.05468133496759005,-0.8618996044467047,-0.37251817356595973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100799275907271,-0.013004218638123233,-0.0032811383857626886,-0.1053468994991954,-0.012842299232904975,-0.0032491259600750666,0.08465885379492455,-0.16801878564623965,-0.035705235083067076,-0.08709264139759121,-0.16727186158510968,-0.03558235661267862
